FID,LATDD,LONDD,AGE,RECON,ADT_029,STRUCTURE_KIND_043A,UNSAFE
29532048_097560278,29.889022222222223,-97.93410555555556,49.0,1,18225,1,0
29533212_097553370,29.892255555555554,-97.92602777777778,6.0,0,3000,4,0
29593625_097522079,29.993402777777778,-97.87244166666666,35.0,0,1339,1,0
30113108_098054470,30.191966666666666,-98.09575,20.0,1,41885,1,0
30121847_098071867,30.205130555555556,-98.12185277777778,11.0,1,11472,1,0
30121533_098070007,30.204258333333332,-98.11668611111111,11.0,1,41885,1,0
30055618_098151458,30.09893888888889,-98.25405,13.0,1,753,1,0
29583963_098053644,29.977674999999998,-98.09345555555555,60.0,1,7639,1,0
29593659_098051881,29.993497222222224,-98.08855833333332,65.0,0,13655,5,0
29545497_098020536,29.915269444444444,-98.03482222222222,13.0,0,11656,5,0
29545944_098025263,29.91651111111111,-98.04795277777778,13.0,0,14217,1,0
29550294_098023730,29.917483333333333,-98.04369444444444,13.0,1,11656,1,0
29545128_098015517,29.914244444444442,-98.03199166666667,13.0,1,11656,1,0
29543601_098011349,29.910002777777777,-98.02041388888888,9.0,0,14217,1,0
29530207_097560774,29.883908333333334,-97.93548333333334,59.0,0,14973,1,0
29524646_097543825,29.879572222222222,-97.91062500000001,34.0,0,38510,5,0
29482263_097564034,29.806286111111113,-97.94453888888889,50.0,1,12117,1,0
29501189_097562960,29.83663611111111,-97.94155555555555,62.0,1,24909,1,1
29524092_097562621,29.878033333333335,-97.94061388888889,90.0,0,8416,1,0
29521929_097562242,29.872025,-97.93956111111112,11.0,0,19565,5,0
29494896_097563189,29.830266666666667,-97.94219166666667,2.0,0,10000,5,0
29532213_097525626,29.889480555555554,-97.88229444444444,1.0,0,9600,3,0
29532011_097530043,29.888919444444443,-97.88345277777779,1.0,0,9600,5,0
29530871_097532762,29.88575277777778,-97.89100555555557,30.0,1,8732,1,0
29533030_097525984,29.89175,-97.88328888888888,20.0,1,12768,1,0
29551064_097503085,29.919622222222223,-97.84190277777778,30.0,1,12325,1,0
29555566_097491930,29.93212777777778,-97.82202777777778,17.0,1,14573,1,0
29572473_097471581,29.956869444444443,-97.787725,40.0,0,15138,1,0
29584385_097455623,29.97884722222222,-97.76561944444444,40.0,0,15706,1,0
29594923_097444224,29.997008333333333,-97.74506666666667,14.0,0,15706,1,0
30004369_097432739,30.01213611111111,-97.724275,14.0,0,14158,1,0
30002513_097435296,30.006980555555554,-97.73137777777778,4.0,1,15706,5,0
30093930_098052869,30.160916666666665,-98.09130277777777,63.0,0,7977,2,0
30004503_098061461,30.012508333333333,-98.10405833333333,63.0,0,9376,2,0
30060422_098054663,30.101172222222225,-98.09628611111111,58.0,0,4927,1,0
30082483_098051799,30.140230555555554,-98.08833055555554,45.0,0,5666,1,0
30071040_098051797,30.119555555555557,-98.088325,45.0,0,5666,1,0
29594864_098055133,29.996844444444445,-98.09759166666666,19.0,0,15191,5,0
30141678_098035939,30.237994444444446,-98.06649722222222,55.0,0,7062,5,0
29585497_097521276,29.98193611111111,-97.8702111111111,11.0,1,20676,5,0
30005297_098024077,30.01471388888889,-98.04465833333333,47.0,0,5600,1,0
29515640_097561855,29.86566666666667,-97.93848611111112,84.0,0,300,1,0
30083700_098025615,30.14361111111111,-98.04893055555556,60.0,0,5174,2,0
30055640_097522951,30.099,-97.87486388888888,11.0,1,570,1,0
30040781_097522657,30.06883611111111,-97.87404722222222,4.0,1,32517,5,0
30033002_097522632,30.05833888888889,-97.87397777777777,5.0,1,32517,5,0
30021704_097522080,30.03806666666667,-97.87244444444444,18.0,0,29142,1,0
30010182_097520928,30.01717222222222,-97.86924444444443,18.0,0,19188,5,0
30073266_097514618,30.12573888888889,-97.86282777777777,10.0,0,30570,5,0
30072003_097520711,30.122230555555557,-97.86864166666666,10.0,0,25771,1,0
30052973_097522899,30.091591666666666,-97.87471944444444,3.0,1,32517,1,0
30075315_098005698,30.131430555555557,-98.01582777777777,68.0,0,9702,1,1
30102446_097555257,30.173461111111113,-97.93126944444445,7.0,1,17203,1,0
30093473_097571899,30.159647222222222,-97.955275,34.0,0,6091,1,0
30090648_097582295,30.151799999999998,-97.97304166666667,34.0,0,6091,1,0
30055821_097505390,30.099502777777776,-97.84830555555556,37.0,1,16489,1,0
30055548_097522263,30.098744444444442,-97.87295277777777,33.0,0,15075,1,0
30062220_097563439,30.106166666666667,-97.94288611111112,32.0,0,2570,1,0
30063810_097565120,30.110583333333334,-97.94755555555555,32.0,0,2570,1,0
30050947_097505357,30.085963888888887,-97.84821388888888,19.0,0,16489,5,0
30060301_097512356,30.100836111111114,-97.85654444444444,8.0,0,15075,1,0
30021283_097470013,30.036897222222223,-97.78336944444445,32.0,1,9588,1,0
30015946_097461643,30.033183333333334,-97.77123055555556,34.0,1,14989,1,0
30014048_097451866,30.02791111111111,-97.75518333333333,34.0,1,8242,1,0
29514086_097575486,29.86135,-97.96523888888889,23.0,0,20774,1,0
29520481_097574422,29.86800277777778,-97.96228333333333,10.0,0,18704,2,0
29521516_097573119,29.87087777777778,-97.95866388888889,10.0,0,18704,1,0
30043505_097510390,30.076402777777776,-97.85108333333332,2.0,0,3956,1,0
29513618_097572385,29.86005,-97.956625,18.0,0,12741,5,0
29514033_097572773,29.86120277777778,-97.95770277777778,18.0,0,2800,5,0
29513947_097572861,29.86096388888889,-97.95794722222223,18.0,0,2800,5,0
29533332_097585597,29.892588888888888,-97.9822138888889,14.0,0,4824,5,0
29533278_097585663,29.89243888888889,-97.98239722222222,14.0,0,5055,5,0
29531694_097584992,29.88803888888889,-97.98053333333334,14.0,0,13641,1,0
29525626_097582750,29.882294444444444,-97.97430555555556,14.0,0,13641,1,0
29521436_097575761,29.870655555555555,-97.96600277777777,14.0,0,9890,5,0
29500303_097575762,29.834175,-97.96600555555555,13.0,0,10559,5,0
29494127_097571743,29.828130555555557,-97.95484166666667,2.0,0,6728,1,0
29494719_097560430,29.829775,-97.93452777777779,3.0,0,2761,5,0
29494659_097555087,29.829608333333333,-97.93079722222222,3.0,0,2761,1,0
29503579_097535341,29.843275,-97.89816944444445,3.0,0,2761,1,0
29505600_097532418,29.848888888888887,-97.89005,3.0,0,2761,1,1
29513960_097524431,29.861,-97.878975,3.0,0,2761,5,0
29532265_097525929,29.889625,-97.8831361111111,1.0,0,9600,5,0
30050005_097483942,30.083347222222223,-97.81094999999999,8.0,0,1265,1,0
30051931_097483793,30.088697222222223,-97.8105361111111,8.0,0,8109,1,0
30081678_097523752,30.137994444444445,-97.87708888888888,28.0,0,1014,1,0
30100176_097561799,30.167155555555556,-97.93833055555555,11.0,0,1430,3,0
30091984_097562275,30.15551111111111,-97.93965277777778,9.0,0,1102,5,0
30015902_097480484,30.03306111111111,-97.80134444444444,3.0,0,599,1,0
30015364_097493782,30.031566666666667,-97.82717222222222,24.0,0,11217,1,0
30033316_097500699,30.05921111111111,-97.835275,17.0,0,5599,1,0
30033010_097495882,30.05836111111111,-97.83300555555554,13.0,0,4378,1,0
29561760_097534490,29.938222222222223,-97.89580555555557,19.0,1,1303,5,0
30054048_097483802,30.094577777777776,-97.81056111111111,8.0,0,101,1,0
29561353_097534268,29.937091666666667,-97.8951888888889,7.0,0,2249,5,0
29574801_097495065,29.96333611111111,-97.83073611111111,19.0,0,740,5,0
29581743_097490586,29.971508333333333,-97.81829444444445,19.0,0,248,1,0
30000180_098120216,30.0005,-98.20060000000001,8.0,0,942,5,0
30014948_098071873,30.03041111111111,-98.12186944444444,18.0,0,2157,1,0
30111541_098065588,30.18761388888889,-98.11552222222221,2.0,0,877,1,0
30003862_097504223,30.010727777777777,-97.84506388888889,13.0,0,5508,5,0
30033186_098114328,30.05885,-98.19535555555557,34.0,0,303,1,0
29512597_097534890,29.85721388888889,-97.89691666666667,9.0,0,801,5,0
29494740_097591643,29.829833333333333,-97.98789722222223,19.0,1,6460,1,0
29475346_097594075,29.798183333333334,-97.99465277777777,34.0,0,101,1,0
29480528_097594812,29.801466666666666,-97.9967,44.0,0,1585,1,0
29592736_098064048,29.990933333333334,-98.11124444444444,14.0,0,1354,1,0
30073203_097514002,30.12556388888889,-97.86111666666666,11.0,0,728,5,0
30090602_097581994,30.15167222222222,-97.97220555555556,11.0,0,1195,3,0
30113799_097585331,30.193886111111112,-97.981475,20.0,0,2045,1,0
30112528_097590082,30.190355555555556,-97.98356111111111,20.0,0,2055,1,0
30114322_097584505,30.195338888888887,-97.97918055555556,22.0,0,283,1,0
30114247_097583887,30.195130555555554,-97.97746388888889,21.0,0,275,1,0
30114973_097590671,30.197147222222224,-97.98519722222223,20.0,0,997,1,0
30115788_097585105,30.19941111111111,-97.98084722222222,20.0,0,1504,1,0
30042595_097485123,30.073875,-97.81423055555555,16.0,0,3597,1,0
30133642_098091645,30.22678333333333,-98.15456944444445,8.0,0,1391,1,0
29493490_097572356,29.82636111111111,-97.95654444444445,2.0,0,1515,1,0
29535658_097553252,29.89905,-97.9257,2.0,0,280,5,0
29542112_097554856,29.905866666666665,-97.93015555555556,2.0,0,216,1,0
30013752_098054174,30.027088888888887,-98.09492777777777,18.0,0,3050,1,0
30004947_098050625,30.013741666666668,-98.08506944444444,18.0,0,3050,1,0
30061634_097524524,30.10453888888889,-97.87923333333333,29.0,0,651,3,0
30100760_097574949,30.16877777777778,-97.96374722222222,30.0,0,101,1,0
29482407_097584314,29.806686111111112,-97.97865,10.0,0,1118,1,0
29482151_097584900,29.805975,-97.98027777777779,4.0,1,1118,1,0
30021636_097492971,30.03787777777778,-97.82491944444445,2.0,0,1021,1,0
30051451_097483905,30.087363888888888,-97.81084722222222,3.0,0,1500,1,0
30045197_097480566,30.081102777777776,-97.80157222222222,2.0,0,248,1,0
30043559_097481371,30.076552777777778,-97.80380833333334,2.0,0,1029,1,0
29524535_097561050,29.87926388888889,-97.93625,46.0,0,2888,1,0
29520760_097555157,29.86877777777778,-97.93099166666667,11.0,0,3513,5,0
29570212_097530415,29.950588888888888,-97.88448611111112,16.0,0,5422,5,0
29563221_097534802,29.942280555555556,-97.89667222222224,17.0,0,2000,1,0
29531981_097580493,29.88883611111111,-97.96803611111112,13.0,0,43,1,0
29520603_097564647,29.868341666666666,-97.94624166666667,8.0,0,280,1,0
29563665_097535310,29.94351388888889,-97.89808333333335,17.0,0,280,1,0
29530902_097581085,29.885838888888888,-97.96968055555556,24.0,0,280,1,0
29523985_097555943,29.877736111111112,-97.933175,46.0,0,1157,1,0
29521970_097561800,29.87213888888889,-97.93833333333333,47.0,0,2489,1,0
29521421_097563102,29.87061388888889,-97.94195,50.0,0,280,1,0
29521444_097563120,29.87067777777778,-97.94200000000001,9.0,0,280,1,0
29504356_097573892,29.845433333333332,-97.96081111111111,19.0,0,1518,1,0
29500646_097565604,29.835127777777778,-97.94890000000001,19.0,0,2072,1,0
29495867_097563182,29.832963888888887,-97.94217222222223,19.0,0,2072,1,0
30052923_097520529,30.091452777777775,-97.8681361111111,11.0,0,248,1,0
30010513_097513124,30.018091666666667,-97.85867777777777,109.0,0,919,1,1
29595753_097514556,29.99931388888889,-97.86265555555555,7.0,0,3306,5,0
29590105_097515918,29.983625,-97.86643888888888,2.0,0,1053,1,0
29592844_097512933,29.991233333333334,-97.85814722222221,2.0,0,1053,5,0
29595262_097511488,29.99795,-97.85413333333332,24.0,0,573,1,0
30001804_097521276,30.005011111111113,-97.8702111111111,9.0,0,248,5,0
30003157_097520849,30.008769444444443,-97.869025,9.0,0,248,5,0
30011104_097531673,30.01973333333333,-97.88798055555556,12.0,0,2000,1,0
29575465_097503850,29.965180555555555,-97.84402777777777,14.0,0,248,1,0
30001690_097522190,30.004694444444443,-97.87275,7.0,0,248,1,0
30001874_097522296,30.005205555555555,-97.87304444444443,7.0,0,248,1,0
30011945_097531026,30.022069444444444,-97.88618333333334,11.0,0,248,1,0
29575648_097502691,29.965688888888888,-97.84080833333333,20.0,0,1392,1,0
30014079_097525863,30.027997222222222,-97.88295277777777,16.0,0,3090,1,0
30014190_097513327,30.028305555555555,-97.85924166666666,16.0,0,6180,5,0
30014190_097513376,30.028305555555555,-97.85937777777777,16.0,0,6180,5,0
30012931_097531980,30.024808333333333,-97.88883333333334,17.0,0,248,1,0
30001705_097523586,30.00473611111111,-97.87662777777777,28.0,0,248,1,0
30051213_097500434,30.086702777777777,-97.83453888888889,4.0,1,15990,1,0
30050856_097501718,30.08571111111111,-97.83810555555556,4.0,1,15990,1,0
30043764_097495096,30.077122222222222,-97.83082222222222,24.0,0,1835,1,0
30060138_097510676,30.100383333333333,-97.85187777777777,20.0,0,124,3,1
29572289_097471212,29.956358333333334,-97.7867,33.0,0,101,1,0
30113525_098054723,30.193125000000002,-98.09645277777777,34.0,0,4495,1,0
30113877_098054681,30.19410277777778,-98.0963361111111,39.0,1,4495,1,0
30114823_098050624,30.196730555555554,-98.08506666666666,4.0,0,101,1,0
30053482_097520242,30.093005555555553,-97.86733888888888,11.0,0,248,1,0
30061124_097514798,30.103122222222222,-97.86332777777777,5.0,0,248,1,0
30061099_097513961,30.10305277777778,-97.86100277777777,5.0,0,248,1,0
30061088_097513181,30.103022222222222,-97.8588361111111,5.0,0,248,1,0
30013653_097502431,30.02681388888889,-97.8400861111111,19.0,0,248,1,0
29560908_097532471,29.935855555555555,-97.89019722222223,2.0,0,280,1,0
29554352_097524532,29.928755555555558,-97.87925555555555,2.0,0,1452,1,0
29570969_097535044,29.952691666666666,-97.89734444444446,2.0,0,248,1,0
30115069_098045540,30.19741388888889,-98.08205555555556,4.0,0,101,1,0
30053189_097520381,30.092191666666665,-97.867725,11.0,0,248,1,0
30052903_097513107,30.09139722222222,-97.85863055555555,17.0,0,248,1,0
30015491_097501205,30.031919444444444,-97.83668055555555,2.0,0,13900,1,0
30103721_096540302,30.17700277777778,-96.9008388888889,40.0,1,22401,2,0
30095618_096501556,30.165605555555555,-96.83765555555556,55.0,1,9605,2,0
30095301_096495857,30.164724999999997,-96.83293611111111,55.0,1,9605,2,1
30094671_096492456,30.162975,-96.82348888888889,55.0,1,9002,2,1
30093566_096485339,30.159905555555554,-96.81483055555556,55.0,1,9002,2,0
30104824_096551712,30.18006666666667,-96.92142222222223,31.0,0,27776,1,0
30095406_096495842,30.165016666666666,-96.83289444444443,19.0,0,9605,5,0
30095712_096501529,30.165866666666666,-96.83758055555555,19.0,0,9605,5,0
30094785_096492423,30.163291666666666,-96.82339722222221,19.0,0,9002,5,0
30093661_096485291,30.160169444444442,-96.81469722222222,19.0,0,9002,5,0
30202495_096541445,30.340263888888888,-96.9040138888889,54.0,1,8371,3,0
30205237_096533985,30.347880555555555,-96.89440277777778,53.0,1,8454,1,0
30215154_096523931,30.364316666666667,-96.8775861111111,54.0,1,8454,1,0
30224031_096514220,30.37786388888889,-96.86172222222221,54.0,1,8454,1,0
30240074_096492435,30.400205555555555,-96.82343055555555,54.0,1,8407,1,0
30274911_096595098,30.463641666666668,-96.99749444444444,20.0,0,4883,5,0
30313646_096592822,30.526794444444445,-96.99117222222222,16.0,0,3810,5,0
30310994_096591900,30.51942777777778,-96.98861111111111,9.0,0,3810,5,0
30202167_096582139,30.339352777777776,-96.97260833333334,65.0,1,4676,1,0
30213608_096585272,30.360022222222224,-96.98131111111111,65.0,1,5297,1,0
30205465_096583702,30.34851388888889,-96.97695,16.0,0,4676,5,0
30171766_096565504,30.28823888888889,-96.94862222222223,61.0,1,5383,1,0
30170863_096565268,30.285730555555556,-96.94796666666667,61.0,1,5383,1,0
30163078_096564277,30.275216666666665,-96.94521388888889,61.0,1,5383,1,0
30131019_096555484,30.21949722222222,-96.9319,61.0,1,7711,3,0
30050341_096545918,30.084280555555555,-96.91643888888889,57.0,1,4923,1,0
30113109_096560685,30.191969444444446,-96.93523611111111,60.0,1,11819,4,1
30251417_097030988,30.42060277777778,-97.05274444444444,73.0,0,1361,1,0
30245685_097011920,30.415791666666664,-97.022,2.0,1,2959,1,0
30270702_097072797,30.45195,-97.12443611111111,38.0,0,1033,1,0
30275291_097082640,30.46469722222222,-97.14066666666668,21.0,0,1033,5,0
30125297_096533955,30.214713888888888,-96.89431944444445,13.0,1,1124,1,0
30135020_096523196,30.23061111111111,-96.87554444444444,70.0,0,1124,1,0
30220975_096502460,30.369375,-96.84016666666666,12.0,1,1205,1,0
30191775_096471129,30.321597222222223,-96.78646944444445,69.0,0,903,1,0
30190411_096470234,30.317808333333332,-96.78398333333332,69.0,0,903,1,0
30084963_096572500,30.147119444444446,-96.95694444444445,37.0,0,1920,1,0
30173095_096573802,30.291930555555556,-96.96056111111112,54.0,1,6124,3,0
30135571_097033742,30.232141666666664,-97.06039444444444,38.0,1,7158,1,0
30243071_097062706,30.408530555555554,-97.10751666666665,43.0,0,1606,1,0
30244273_097060795,30.41186944444444,-97.10220833333332,16.0,1,1606,1,0
30224274_097135681,30.37853888888889,-97.23244722222222,18.0,0,2111,5,0
30222878_097132699,30.374661111111113,-97.2241638888889,17.0,0,2111,1,0
30221036_097154416,30.369544444444443,-97.26226666666666,19.0,0,2308,1,0
30223568_097125317,30.37657777777778,-97.21476944444444,14.0,0,2111,5,0
30233744_097080408,30.393733333333333,-97.13446666666667,14.0,0,1606,5,0
30243704_096594362,30.41028888888889,-96.99545,62.0,0,1240,1,0
30253089_096563651,30.42524722222222,-96.943475,62.0,0,1240,1,0
30181331_097030261,30.303697222222223,-97.050725,70.0,0,399,1,1
30161060_096570427,30.26961111111111,-96.95118611111111,70.0,0,694,1,0
30231722_097035119,30.388116666666665,-97.06421944444445,60.0,0,715,1,0
30224342_097042200,30.37872777777778,-97.07277777777777,60.0,0,715,1,0
30235305_097020182,30.398069444444445,-97.03383888888888,60.0,0,715,1,0
30181315_097030248,30.303652777777778,-97.05068888888889,0.0,0,353,5,0
30173581_096442230,30.293280555555558,-96.73952777777778,59.0,0,760,1,0
30162006_096433379,30.27223888888889,-96.72605277777778,60.0,0,760,1,0
30150055_096421591,30.250152777777778,-96.70441944444445,59.0,0,885,1,0
30144993_096420709,30.24720277777778,-96.70196944444444,60.0,0,885,1,0
30131345_097000525,30.220402777777775,-97.00145833333333,66.0,0,741,1,0
30125551_096593649,30.215419444444443,-96.99346944444444,32.0,1,741,1,0
30121409_096580035,30.203913888888888,-96.96676388888889,32.0,1,1473,1,0
30115389_096573541,30.198302777777776,-96.95983611111112,32.0,1,1473,1,0
30212817_096580931,30.357825000000002,-96.96925277777778,41.0,0,575,1,0
30212498_096572297,30.35693888888889,-96.95638055555555,41.0,0,575,1,0
30214578_096561688,30.362716666666667,-96.93802222222223,41.0,0,575,1,0
30205274_096545413,30.34798333333333,-96.91503611111112,41.0,0,400,1,0
30071818_096543855,30.121716666666668,-96.91070833333333,15.0,0,155,3,0
30042281_096595767,30.073002777777777,-96.99935277777777,27.0,1,100,4,0
30072062_096561776,30.122394444444446,-96.93826666666666,19.0,0,54,5,0
30094758_096574309,30.163216666666667,-96.96196944444445,25.0,0,365,5,0
30091213_096582151,30.153369444444444,-96.97264166666668,30.0,1,365,4,0
30084317_096594768,30.145325,-96.99657777777777,27.0,1,365,4,1
30052298_097010654,30.089716666666664,-97.01848333333334,15.0,1,83,3,0
30063205_096554741,30.10890277777778,-96.92983611111111,19.0,0,130,5,0
30220307_097012884,30.367519444444444,-97.02467777777778,31.0,0,186,3,0
30174401_097002020,30.295558333333336,-97.00561111111111,40.0,0,157,4,1
30125530_096572864,30.21536111111111,-96.95795555555556,31.0,1,247,4,0
30141477_096590853,30.237436111111112,-96.98570277777777,10.0,0,84,5,0
30140049_096542219,30.233469444444445,-96.9061638888889,22.0,1,510,3,0
30171612_097033055,30.28781111111111,-97.05848611111111,11.0,1,65,4,0
30153877_097033194,30.260769444444445,-97.05887222222222,39.0,0,145,3,1
30120999_097010870,30.202775,-97.01908333333333,41.0,0,36,3,0
30093815_096525330,30.160597222222222,-96.88147222222221,42.0,0,834,1,0
30184985_096445284,30.313847222222222,-96.74801111111111,68.0,0,413,1,1
30190834_096443045,30.318983333333332,-96.74179166666667,68.0,0,413,1,1
30131429_096482072,30.22063611111111,-96.80575555555555,20.0,0,38,1,0
30140526_096475529,30.234794444444447,-96.79869166666667,41.0,0,193,1,0
30131110_096561066,30.219749999999998,-96.93629444444444,28.0,0,384,3,0
30193657_096512890,30.326825,-96.85802777777778,41.0,0,122,5,0
30204280_096500775,30.345222222222223,-96.83548611111111,18.0,0,175,1,0
30221490_096483553,30.370805555555556,-96.80986944444444,31.0,0,56,4,0
30231341_096471656,30.387058333333332,-96.78793333333333,23.0,0,56,5,0
30221024_096502310,30.369511111111112,-96.83975,22.0,0,71,3,0
30211564_096512272,30.354344444444447,-96.85631111111111,76.0,0,126,4,0
30201760_096501408,30.33822222222222,-96.83724444444444,30.0,0,204,3,0
30183290_096490263,30.30913888888889,-96.81739722222221,29.0,0,113,3,0
30101331_096465323,30.17036388888889,-96.78145277777777,24.0,0,148,3,0
30173133_096542251,30.292036111111113,-96.90625277777778,26.0,0,164,5,0
30174934_096581486,30.297038888888892,-96.97079444444445,23.0,0,155,3,1
30220425_097025620,30.367847222222224,-97.04894444444444,19.0,0,84,1,0
30211389_096591704,30.353858333333335,-96.98806666666667,41.0,0,84,4,1
30140009_096441331,30.233358333333335,-96.73703055555556,25.0,0,84,5,0
30223800_097133778,30.377222222222223,-97.22716111111112,19.0,0,222,1,0
30252537_097141219,30.42371388888889,-97.23671944444445,5.0,0,36,3,0
30252345_097072377,30.423180555555557,-97.12326944444443,29.0,0,81,3,0
30240982_097112881,30.402727777777777,-97.19133611111111,11.0,0,140,5,0
30171860_096414631,30.288500000000003,-96.69619722222222,64.0,0,84,1,0
30171153_096413785,30.28653611111111,-96.69384722222223,68.0,0,84,1,0
30170709_096413248,30.28530277777778,-96.69235555555557,68.0,0,84,1,0
30161974_096401712,30.27215,-96.67142222222223,63.0,0,84,1,0
30161477_096401292,30.270769444444444,-96.67025555555556,64.0,0,84,1,0
30173832_096441332,30.29397777777778,-96.73703333333333,68.0,0,146,1,0
30243740_097092325,30.41038888888889,-97.15645833333333,39.0,0,187,3,0
30230572_097081297,30.384922222222222,-97.13693611111111,22.0,0,1017,3,0
30233849_096521213,30.394025,-96.8700361111111,18.0,0,84,3,0
30213314_097134820,30.359205555555558,-97.23005555555555,18.0,0,30,1,0
30244882_097132136,30.41356111111111,-97.2226,4.0,1,54,3,0
30260713_097083001,30.43531388888889,-97.14166944444445,25.0,0,30,3,0
30270456_097074000,30.451266666666665,-97.12777777777777,21.0,0,84,1,0
30262615_096594917,30.440597222222223,-96.99699166666667,18.0,0,48,3,1
30313197_096560082,30.525547222222222,-96.93356111111112,18.0,0,84,5,0
30313493_097000055,30.526369444444445,-97.00015277777777,6.0,0,17,5,0
30103154_096592436,30.175427777777777,-96.9901,30.0,0,202,3,0
30101589_096595389,30.171080555555555,-96.99830277777778,30.0,0,202,3,0
30092499_097005822,30.156941666666665,-97.01617222222222,18.0,0,202,4,0
30073472_096570709,30.12631111111111,-96.95196944444444,27.0,1,280,3,1
30081593_096562203,30.137758333333334,-96.93945277777779,42.0,0,310,1,0
30072869_096531981,30.124636111111112,-96.88883611111112,31.0,0,95,4,0
30080850_096533038,30.135694444444443,-96.89177222222223,25.0,0,367,3,0
30092465_096512414,30.156847222222222,-96.85670555555555,35.0,0,314,7,0
30070478_096562489,30.117994444444445,-96.94024722222223,13.0,0,54,3,1
30441497_098570932,30.737491666666667,-98.9525888888889,48.0,1,2090,3,0
30441502_098571289,30.737505555555558,-98.95358055555556,48.0,1,2090,3,0
30451932_098490958,30.755366666666667,-98.81932777777777,48.0,1,2090,3,1
30460528_098454139,30.76813333333333,-98.76149722222222,48.0,1,3327,3,1
30461006_098442111,30.76946111111111,-98.73919722222222,77.0,0,3327,1,0
30461028_098435078,30.76952222222222,-98.73077222222223,77.0,0,3327,1,0
30453917_098413230,30.760880555555556,-98.69230555555556,55.0,1,6237,4,0
30453413_098401441,30.759480555555555,-98.67066944444444,55.0,1,8708,1,0
30440305_098303669,30.734180555555557,-98.51019166666667,8.0,1,5276,3,0
30435785_098294158,30.73273611111111,-98.49488333333333,3.0,1,5276,1,0
30435837_098291102,30.732880555555553,-98.48639444444444,53.0,1,5276,2,0
30435957_098280424,30.733213888888887,-98.46784444444445,61.0,1,5276,1,0
30454455_098365291,30.762375,-98.61469722222222,53.0,1,5265,1,0
30462528_098352320,30.773688888888888,-98.58977777777777,53.0,1,5265,3,0
30464237_098345202,30.77843611111111,-98.58111666666666,82.0,0,5265,1,0
30465300_098340647,30.781388888888888,-98.56846388888889,53.0,1,5265,3,0
30465111_098334262,30.780863888888888,-98.56183888888889,2.0,1,5276,1,0
30455728_098322551,30.765911111111112,-98.54041944444444,53.0,1,5276,1,0
30520306_098391340,30.867516666666667,-98.65372222222223,61.0,1,1629,1,0
30493892_098391532,30.827477777777776,-98.65425555555557,60.0,1,1866,1,0
30481978_098394574,30.805494444444445,-98.66270555555556,61.0,1,1866,1,0
30544442_098404575,30.912338888888886,-98.67937500000001,60.0,1,1629,1,0
30540576_098401469,30.9016,-98.67074722222223,60.0,1,1629,1,0
30501931_098391426,30.838697222222223,-98.65396111111112,60.0,1,1866,1,0
30480086_098394637,30.800238888888888,-98.66288055555556,60.0,1,1866,1,0
30461957_098401222,30.77210277777778,-98.67006111111111,60.0,1,1866,1,0
30543870_098403872,30.91075,-98.67742222222223,62.0,1,1629,3,0
30423752_098410007,30.71042222222222,-98.68335277777778,66.0,1,4114,1,0
30404331_098412268,30.678697222222223,-98.68963333333333,66.0,1,2333,3,1
30345255_098420789,30.581263888888888,-98.70219166666666,66.0,1,2333,3,1
30394052_098415769,30.661255555555552,-98.69935833333334,66.0,1,2333,1,0
30392104_098420128,30.655844444444444,-98.70035555555556,66.0,1,2333,1,0
30314399_098422730,30.52888611111111,-98.70758333333333,67.0,1,1822,3,0
30451144_098403306,30.75317777777778,-98.67585000000001,88.0,0,12551,3,1
30331333_098420491,30.55370277777778,-98.70136388888889,31.0,0,2333,5,0
30450123_098405835,30.750341666666667,-98.68287500000001,69.0,0,4071,1,0
30425139_098491992,30.714275,-98.8222,32.0,0,329,5,0
30433195_098454701,30.725541666666665,-98.76305833333333,29.0,0,306,5,0
30485324_098282427,30.814788888888888,-98.47340833333334,86.0,0,1199,1,0
30474736_098282404,30.79648888888889,-98.47334444444445,86.0,0,1199,1,0
30493013_098282463,30.82503611111111,-98.47350833333334,86.0,0,1199,1,0
30483813_098344837,30.810591666666667,-98.58010277777777,33.0,0,770,1,0
30484037_098344297,30.81121388888889,-98.57860277777777,33.0,0,770,1,0
30494375_098475388,30.828819444444445,-98.7983,63.0,0,2847,1,0
30480879_098454860,30.802441666666667,-98.7635,63.0,0,2847,1,0
30540632_098565018,30.901755555555553,-98.94727222222222,59.0,0,2451,1,1
30524215_098541116,30.878375000000002,-98.90310000000001,59.0,0,2467,1,1
30514079_098495387,30.861330555555558,-98.83163055555555,59.0,0,2467,1,0
30440707_098400017,30.735297222222222,-98.66671388888889,48.0,1,4905,2,0
30432686_098384508,30.724127777777777,-98.64585555555556,36.0,1,4008,2,0
30421711_098344174,30.704752777777777,-98.5782611111111,36.0,1,4008,2,0
30391408_098324522,30.65391111111111,-98.54589444444444,12.0,1,5100,1,0
30374546_098314307,30.629294444444444,-98.52863055555555,36.0,1,5100,2,0
30373003_098313532,30.625008333333334,-98.52647777777777,10.0,1,5100,1,0
30310019_098241101,30.516719444444444,-98.40305833333333,36.0,1,6635,1,0
30305519_098235285,30.515330555555554,-98.3980138888889,36.0,1,6635,1,0
30304627_098223685,30.512852777777777,-98.37690277777777,36.0,1,6635,2,0
30332926_098282245,30.558127777777777,-98.47290277777778,36.0,1,6525,1,0
30321694_098264169,30.53803888888889,-98.44491388888889,36.0,1,1510,2,0
