Year,TWDB_Survey_No,Organization,Population_Served,Water_Type,Purchasd___Self_Supplied,Region_Used,County_Used,Basin_Used,Source_County,Source_Basin,Aquifer_Source,Surface_Water_Source,Seller_Name,Active_Wells,Brackish___Saline,TWDB_Estimated_Volume,Percent_Treated_Prior_to_Intake,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Intake__Gallons_
1980,0721100,REDLAND WSC,0,Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,280,600","1,148,300","1,197,400","1,093,900","1,225,300","1,680,900","2,004,000","1,599,700","1,133,600","1,324,800","1,197,000","1,223,900","16,109,400"
1980,0722660,CITY OF RELAW PWS,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"467,900","642,100","601,400","550,000","625,100","816,300","956,500","841,200","590,700","565,400","539,400","561,000","7,757,000"
1980,0730650,WATER NECESSITIES INC-RIVER BEND WATER SYSTEM,0,Ground Water,SS,I,ORANGE,NECHES,ORANGE,NECHES,GULF COAST AQUIFER,,N/A,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"990,000","990,000"
1980,0759800,SACUL WSC,0,Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"5,028,800","5,028,800"
1980,0765200,CITY OF SAN AUGUSTINE,0,Ground Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"932,000","1,196,000","420,000","226,000","185,000","1,804,000","5,278,000","2,804,000","1,431,000","484,000","505,000","2,637,000","17,902,000"
1980,0766950,SAND FLAT WSC,0,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"59,205,300","59,205,300"
1980,0767000,SAND HILLS WSC,0,Ground Water,SS,I,SHELBY,SABINE,SHELBY,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,890,159","494,255","1,368,963","1,838,707","1,859,061","2,046,527","1,061,005","1,897,422","224,560","296,192","43,710","1,631,305","14,651,866"
1980,0783500,SENECA WATER CORPORATION,0,Ground Water,SS,I,TYLER,NECHES,TYLER,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"1,806,250","1,693,170","2,369,290","2,049,060","1,871,580","2,873,170","3,656,290","2,891,920","3,520,410","3,061,720","2,634,320","2,583,230","31,010,410"
1980,0788250,SHADY ACRES SUBDIVISION-UNSPECIFIED SYSTEM/FACILITY,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,477,200","1,477,200"
1980,0790920,BROOKELAND FWSD-SHAWNEE SHORES WATER SYSTEM,0,Ground Water,SS,I,SABINE,SABINE,SABINE,SABINE,OTHER AQUIFER,,N/A,1,N,N,0.00,"25,000","25,000","25,000","30,000","30,000","35,000","30,000","30,000","25,000","25,000","25,000","25,000","330,000"
1980,0791150,SHELBYVILLE WSC,0,Ground Water,SS,I,SHELBY,SABINE,SHELBY,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"21,342,600","21,342,600"
1980,0792815,SHEPPARD WATER WORKS,0,Ground Water,SS,I,ORANGE,SABINE,ORANGE,SABINE,GULF COAST AQUIFER,,N/A,4,N,N,0.00,"597,100","595,400","581,200","643,300","745,600","961,400","1,065,300","931,600","788,400","682,400","669,000","660,000","8,920,700"
1980,0794300,SHIRLEY CREEK ESTATES,0,Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,SPARTA AQUIFER,,N/A,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,980,000","1,980,000"
1980,0801900,SLOCUM WSC,0,Ground Water,SS,I,ANDERSON,NECHES,ANDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"39,717,600","39,717,600"
1980,0806000,CITY OF SOUR LAKE,0,Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"2,839,000","7,071,200","6,700,000","6,500,000","6,800,000","7,233,000","8,361,000","8,727,000","4,908,100","6,629,000","6,025,000","5,450,000","77,243,300"
1980,0807310,SOUTHERN UTILITIES COMPANY-SMITH COUNTY SYSTEM,0,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,7,N,N,0.00,"31,123,000","31,305,000","35,444,000","36,260,000","45,262,000","72,703,000","118,479,000","138,313,000","60,826,000","39,406,000","34,693,000","36,086,000","679,900,000"
1980,0807450,SOUTH KIRBYVILLE WSC,0,Ground Water,SS,I,JASPER,SABINE,JASPER,SABINE,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"2,245,100","2,398,200","2,341,000","2,509,100","2,778,300","3,278,100","3,630,700","3,643,100","3,643,100","3,068,100","2,260,000","2,700,000","34,494,800"
1980,0808300,SOUTH RUSK COUNTY WSC,0,Ground Water,SS,I,RUSK,NECHES,RUSK,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"2,122,390","2,017,340","1,540,190","1,641,530","1,118,351","2,505,540","2,148,640","2,406,700","2,180,400","2,568,930","2,616,240","1,974,510","24,840,761"
1980,0817613,HIDDEN HILLS HARBOR,0,Surface Water,Pur,I,HENDERSON,NECHES,HENDERSON,TRINITY,,CEDAR CREEK LAKE/RESERVOIR - TRINITY,CEDAR CREEK RESERVOIR 08190,0,N,N,0.00,"600,800","440,800","402,500","678,200","737,700","2,095,400","3,221,100","2,994,400","2,657,000","833,700","517,400","821,800","16,000,800"
1980,0827050,STRYKER LAKE WATER SUPPLY,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,QUEEN CITY AQUIFER,,N/A,1,N,N,0.00,"645,500","650,300","788,400","706,800","1,177,900","1,139,300","1,299,700","1,246,900","984,800","1,041,400","1,122,000","981,600","11,784,600"
1980,0835336,MONARCH UTILITIES LP-LAKEWAY HARBOR,0,Surface Water,Pur,I,SMITH,NECHES,SMITH,NECHES,,PALESTINE LAKE/RESERVOIR,UPPER NECHES RIVER AUTHORITY,0,N,N,0.00,"537,000","567,000","741,000","860,000","920,000","1,188,000","1,709,000","1,947,000","1,445,000","1,165,000","892,000","686,000","12,657,000"
1980,0843600,CITY OF TATUM,0,Ground Water,SS,I,RUSK,SABINE,PANOLA,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"3,845,700","4,036,600","4,042,300","4,212,800","5,262,740","6,677,600","6,698,200","10,791,800","6,297,400","9,483,100","5,633,700","3,727,000","70,708,940"
1980,0846400,CITY OF TENAHA,0,Ground Water,SS,I,SHELBY,SABINE,SHELBY,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"44,779,500","44,779,500"
1980,0847300,TENNESSEE WSC,0,Ground Water,SS,I,SHELBY,SABINE,SHELBY,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"680,700","667,700","458,300","468,000","509,300","693,400","714,800","930,000","869,900","605,100","649,600","551,900","7,798,700"
1980,0867115,TIMBERLAND ESTATES PROPERTY ASSOCIATION,0,Ground Water,SS,I,SABINE,SABINE,SABINE,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,452,000","1,452,000"
1980,0867125,TIMBERLANE SUBDIVISION,0,Ground Water,SS,I,SABINE,SABINE,SABINE,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"32,000","32,000","32,000","46,000","62,000","92,000","139,000","139,000","62,000","46,000","32,000","32,000","746,000"
1980,0877000,TUCKER WSC,0,Ground Water,SS,I,ANDERSON,TRINITY,ANDERSON,TRINITY,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"1,861,000","1,858,000","1,963,000","2,258,000","1,899,000","2,416,000","3,182,000","2,647,000","2,059,000","2,066,000","2,317,000","2,168,000","26,694,000"
1980,0880955,SAM RAYBURN WATER INC-ANTHONY HARBOUR SUBDIVISION,0,Ground Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,OTHER AQUIFER,,N/A,1,N,N,0.00,"98,750","79,220","108,210","135,530","117,860","253,400","431,400","295,590","322,980","124,980","91,830","84,370","2,144,120"
1980,0880970,SAM RAYBURN WATER INC-C/O SAM RAYBURN WATER HICKORY HOLLOW SUBDIVISION,0,Ground Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,OTHER AQUIFER,,N/A,1,N,N,0.00,"170,800","162,030","166,160","139,780","110,290","223,590","362,300","358,220","312,470","170,920","254,230","42,120","2,472,910"
1980,0880973,SAM RAYBURN WATER INC-LAKEWOOD SUBDIVISION,0,Ground Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,OTHER AQUIFER,,N/A,2,N,N,0.00,"131,100","137,300","161,700","73,010","70,140","143,970","110,580","186,150","182,680","103,730","106,100","88,320","1,494,780"
1980,0880983,TWIN LAKE UTILITY COMPANY-OLD SABINETOWN SUBDIVISION,0,Ground Water,SS,I,SABINE,SABINE,SABINE,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"33,770","48,570","26,040","74,200","49,370","53,460","59,350","79,570","43,550","41,910","53,880","36,540","600,210"
1980,0880990,TWIN LAKE UTILITY COMPANY-RIVER BEND SUBDIVISION,0,Ground Water,SS,I,SABINE,SABINE,SABINE,SABINE,SPARTA AQUIFER,,N/A,1,N,N,0.00,"142,480","88,540","137,090","126,390","115,360","230,000","290,000","319,030","190,800","172,780","168,940","109,110","2,090,520"
1980,0881200,CITY OF TYLER,0,Surface Water,SS,I,SMITH,NECHES,SMITH,NECHES,,BELLWOOD LAKE/RESERVOIR,N/A,0,N,N,0.00,"50,897,900","50,113,900","52,042,300","45,884,400","44,564,700","61,235,900","37,354,900","67,099,900","59,791,700","42,206,200","34,816,500","37,780,500","583,788,800"
1980,0881200,CITY OF TYLER,0,Surface Water,SS,I,SMITH,NECHES,SMITH,NECHES,,TYLER LAKE/RESERVOIR,N/A,0,N,N,0.00,"275,197,500","294,315,500","332,500,300","293,601,500","283,371,800","444,777,200","620,192,200","572,373,600","386,048,700","397,328,400","323,660,600","290,141,600","4,513,508,900"
1980,0925600,CITY OF WELLS,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"3,463,000","3,430,700","4,600,600","3,206,500","2,986,900","3,466,400","2,503,400","3,098,100","3,054,700","2,981,900","2,883,800","3,703,800","39,379,800"
1980,0931905,MUNICIPAL WATER DISTRICT,0,Surface Water,Pur,I,JEFFERSON,NECHES-TRINITY,JEFFERSON,NECHES,,SAM RAYBURN LAKE/RESERVOIR,LOWER NECHES VALLEY AUTHORITY,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"127,311,636","127,311,636"
1980,0931905,MUNICIPAL WATER DISTRICT,0,Surface Water,Pur,I,JEFFERSON,NECHES-TRINITY,ORANGE,NECHES,,NECHES RUN OF RIVER,CITY OF BEAUMONT,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"6,552,864","6,552,864"
1980,0941300,CITY OF WHITEHOUSE,0,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,4,N,N,0.00,"5,720,000","5,635,000","6,180,000","6,137,000","7,461,000","10,820,000","14,063,000","10,688,000","8,312,000","7,560,000","5,946,000","5,968,000","94,490,000"
1980,0944463,RABBIT CENTER MHP-UNSPECIFIED SYSTEM/FACILITY,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"6,581,700","6,581,700"
1980,0944470,WILDWOOD RESORT CITY,0,Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,3,N,N,0.00,"2,137,026","2,003,290","2,088,912","3,977,725","3,679,175","9,560,959","13,905,650","11,662,871","4,892,090","3,626,340","2,518,742","2,277,580","62,330,360"
1980,0954900,WOODLAND ESTATES SUBDIVISION,0,Ground Water,SS,I,SABINE,SABINE,SABINE,SABINE,OTHER AQUIFER,,N/A,0,N,N,0.00,"300,000","300,000","300,000","400,000","500,000","500,000","200,000","200,000","500,000","500,000","300,000","300,000","4,300,000"
1980,0955700,WOODLAWN WSC,0,Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"2,228,570","2,069,610","2,110,340","2,112,050","2,427,440","3,412,310","4,323,790","3,467,830","2,539,990","2,381,590","2,662,000","2,675,010","32,410,530"
1980,0956450,WOODS CREEK WSC,0,Ground Water,SS,I,POLK,NECHES,POLK,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"307,100","340,100","312,200","332,200","360,200","381,300","649,000","688,300","404,600","370,800","357,800","472,200","4,975,800"
1979,0015450,ALTO RURAL WSC,0,Ground Water,Pur,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,UNKNOWN,0,N,N,0.00,"1,864,200","2,052,100","2,840,800","2,287,700","2,659,200","2,558,100","2,211,800","1,852,800","2,359,000","1,876,700","2,748,700","2,626,300","27,937,400"
1979,0037473,ASSOCIATES UTILITIES COMPANY,0,Ground Water,SS,I,TYLER,NECHES,TYLER,NECHES,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"2,246,000","1,968,100","2,299,100","2,026,300","2,916,400","2,701,900","2,590,700","4,044,100","1,313,800","1,591,500","2,697,700","2,000,000","28,395,600"
1979,0059450,BAYOU PINES TRAILER PARK,0,Ground Water,SS,I,ORANGE,NECHES,ORANGE,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"200,246","158,790","151,757","164,712","161,011","212,831","213,571","143,984","172,485","176,927","157,680","170,635","2,084,629"
1979,0060180,B C Y WSC,0,Ground Water,SS,I,ANDERSON,TRINITY,ANDERSON,TRINITY,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"3,087,000","2,367,800","2,368,000","2,164,000","2,150,000","2,389,000","2,713,000","2,718,000","2,685,000","2,685,000","2,680,000","2,670,000","30,676,800"
1979,0060200,CITY OF BEAUMONT,0,Ground Water,SS,I,JEFFERSON,NECHES-TRINITY,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"233,635,167","191,274,537","207,567,087","198,769,110","210,499,746","195,836,451","225,814,743","230,050,806","220,926,978","207,241,236","200,398,365","207,567,087","2,529,581,313"
1979,0062400,CITY OF BECKVILLE,0,Ground Water,SS,I,PANOLA,SABINE,PANOLA,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,3,N,N,0.00,"2,296,000","2,127,000","2,396,000","2,241,000","2,337,000","2,297,000","2,357,000","2,324,000","2,260,000","2,318,000","2,240,000","2,431,000","27,624,000"
1979,0082875,BLUE WATER KEY WATER SUPPLY,0,Ground Water,Pur,I,HENDERSON,NECHES,HENDERSON,NECHES,QUEEN CITY AQUIFER,,UNKNOWN,0,N,N,0.00,"280,000","280,000","280,000","280,000","280,000","280,000",0,0,0,0,0,0,"1,680,000"
1979,0082875,BLUE WATER KEY WATER SUPPLY,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,QUEEN CITY AQUIFER,,N/A,1,N,N,0.00,0,0,0,0,0,0,"336,000","336,000","280,000","280,000","280,000","280,000","1,792,000"
1979,0099155,CITY OF BROWNDELL,0,Ground Water,SS,I,JASPER,NECHES,JASPER,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"203,528","168,650","138,070","65,291","204,088","296,350","354,403","372,630","235,506","226,384","237,976","248,634","2,751,510"
1979,0100000,CITY OF BROWNSBORO,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"1,016,900","1,008,000","1,582,600","1,454,000","1,565,000","1,924,100","1,837,800","1,928,000","2,533,900","1,821,900","1,473,000","1,548,100","19,693,300"
1979,0109900,BURKE WSC,0,Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,OTHER AQUIFER,,N/A,2,N,N,0.00,"3,777,299","3,094,545","3,304,946","3,172,205","3,652,840","3,328,388","4,287,914","5,310,888","4,310,778","4,087,249","3,876,157","2,577,580","44,780,789"
1979,0135500,CARRIZO WATER COMPANY FOREST GROVE,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"186,000","119,600","92,000","108,000","28,400","244,000","220,800","81,200","114,000","146,000","66,000","33,200","1,439,200"
1979,0137000,CITY OF CARTHAGE,0,Ground Water,SS,I,PANOLA,SABINE,PANOLA,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,3,N,N,0.00,"21,742,600","17,417,600","20,442,098","17,922,998","18,318,100","24,444,799","22,712,600","23,472,400","23,157,100","24,976,600","26,214,600","26,122,900","266,944,395"
1979,0137000,CITY OF CARTHAGE,0,Surface Water,Pur,I,PANOLA,SABINE,PANOLA,SABINE,,MURVAUL LAKE/RESERVOIR,PANOLA COUNTY FWSD 1,0,N,N,0.00,"23,722,000","22,242,500","19,791,500","20,871,400","22,474,200","25,735,300","28,283,500","32,977,900","28,013,900","30,983,300","26,086,300","21,933,000","303,114,800"
1979,0140200,CAYUGA WSC,0,Ground Water,SS,I,ANDERSON,TRINITY,ANDERSON,TRINITY,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"285,000","234,000","213,000","264,000","200,000","326,000","33,000","343,000","316,000","265,000","230,000","238,000","2,947,000"
1979,0143560,CITY OF CENTER,0,Surface Water,SS,I,SHELBY,SABINE,SHELBY,NECHES,,PINKSTON LAKE/RESERVOIR,N/A,0,N,N,0.00,"66,522,500","53,504,600","60,415,800","51,688,800","57,442,700","59,728,300","59,674,800","66,460,000","54,509,800","60,759,500","55,620,000","57,407,000","703,733,800"
1979,0144050,CENTRALIA WSC,0,Ground Water,SS,I,TRINITY,NECHES,TRINITY,NECHES,OTHER AQUIFER,,N/A,0,N,N,0.00,"100,500","187,050","173,450","184,910","201,280","183,150","247,680","187,540","141,170","149,810","171,710","208,220","2,136,470"
1979,0145050,CENTERVILLE WSC,0,Ground Water,SS,I,TRINITY,NECHES,TRINITY,NECHES,OTHER AQUIFER,,N/A,2,N,N,0.00,"800,000","800,000","1,077,000","1,350,000","772,000","1,847,000","1,491,000","1,437,500","1,437,500","1,680,000","1,680,000","1,050,000","15,422,000"
1979,0147075,CHANDLER WATER COMPANY,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"51,400","59,220","64,180","84,510","107,300","246,540","403,780","298,220","329,130","237,630","173,140","158,310","2,213,360"
1979,0150610,CITY OF CHINA,0,Ground Water,SS,I,JEFFERSON,NECHES-TRINITY,JEFFERSON,NECHES-TRINITY,GULF COAST AQUIFER,,N/A,3,N,N,0.00,"1,266,600","1,046,400","793,300","1,058,200","913,000","886,000","943,100","844,500","1,031,700","931,600","1,115,300","781,900","11,611,600"
1979,0178000,COMMUNITY WATER COMPANY-MONTGOMERY GARDENS,0,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,424,880","1,012,200","977,400","1,062,000","1,223,640","1,221,840","1,708,920","1,077,480","1,427,400","1,272,960","1,560,600","1,357,920","15,327,240"
1979,0181300,CONSOLIDATED WSC,0,Surface Water,Pur,I,HOUSTON,TRINITY,HOUSTON,TRINITY,,HOUSTON COUNTY LAKE/RESERVOIR,UNKNOWN,0,N,N,0.00,"3,927,610","3,481,140","3,961,020","4,297,770","4,554,290","5,305,160","6,051,530","6,073,490","6,029,390","5,607,910","5,709,560","4,458,090","59,456,960"
1979,0188053,AQUA TEXAS INC-COUNTRY SIDE ESTATES,0,Surface Water,Pur,I,JEFFERSON,NECHES-TRINITY,JEFFERSON,NECHES,,NECHES RUN OF RIVER,UNKNOWN,0,N,N,0.00,"361,000","3,174,000","938,000","2,046,000","828,000","1,157,000","1,222,000","896,000","1,050,000","811,000","1,500,000","1,380,000","15,363,000"
1979,0192800,CRIMS CHAPEL WSC,0,Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"1,439,000","1,084,000","1,259,000","1,971,000","1,390,000","1,140,000","1,209,000","1,285,000","1,229,000","1,148,000","1,128,000","1,302,000","15,584,000"
1979,0193000,CITY OF CROCKETT,0,Surface Water,Pur,I,HOUSTON,TRINITY,HOUSTON,TRINITY,,HOUSTON COUNTY LAKE/RESERVOIR,HOUSTON COUNTY WCID 1,0,N,N,0.00,"46,111,000","36,228,000","38,952,000","36,694,000","36,292,000","36,970,000","36,054,000","34,913,000","36,088,000","35,140,000","31,781,000","33,771,000","438,994,000"
1979,0194900,CROSS ROADS SUD-GENERAL DISTRIBUTION SYSTEM,0,Ground Water,Pur,I,RUSK,SABINE,SMITH,SABINE,CARRIZO-WILCOX AQUIFER,,UNKNOWN,0,N,N,0.00,"4,033,000","3,221,000","3,318,000","3,302,000","4,230,000","4,027,000","4,140,000","4,909,000","3,712,000","3,641,000","3,938,000","3,534,000","46,005,000"
1979,0194950,CROSS & SON WATER SYSTEM,0,Ground Water,SS,I,RUSK,NECHES,RUSK,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"822,000","568,740","316,980","605,120","242,630","393,560","589,880","884,310","655,090","868,040","581,460","180,600","6,708,410"
1979,0196600,CRYSTAL FARMS WATER SUPPLY COMPANY,0,Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"511,800","400,300","454,200","464,700","512,200","555,300","521,500","571,600","561,600","604,600","480,400","581,200","6,219,400"
1979,0201235,CYPRESS CREEK WSC,0,Ground Water,SS,I,TYLER,NECHES,TYLER,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"1,130,000","1,050,000","1,188,000","1,054,000","1,224,000","1,920,000","1,786,000","1,136,000","1,043,000","975,000","860,000","760,000","14,126,000"
1979,0215150,DAMASCUS STRYKER WSC,0,Ground Water,Pur,I,POLK,NECHES,POLK,NECHES,OTHER AQUIFER,,UNKNOWN,0,N,N,0.00,"2,985,700","2,950,000","2,235,600","1,867,300","1,335,100","1,404,000","1,436,220","1,683,880","798,600","920,300","1,875,400","2,673,800","22,165,900"
1979,0222050,DENNING WSC,0,Ground Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"1,083,270","1,618,710","2,269,880","1,384,040","964,690","1,181,870","1,670,370","1,900,000","1,265,070","1,359,900","1,100,360","1,344,240","17,142,400"
1979,0232580,S T & P WATER SYSTEM,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"41,200","39,400","43,700","42,900","46,100","48,700","50,200","52,400","53,600","48,200","44,100","40,200","550,700"
1979,0249500,EAST NEWTON WSC,0,Ground Water,SS,I,NEWTON,SABINE,NEWTON,SABINE,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"1,018,200","698,700","853,200","758,900","752,800","1,133,300","1,003,200","1,005,500","982,200","934,300","822,000","888,200","10,850,500"
1979,0253925,EDGEWATER SHORES WATER SYSTEM,0,Ground Water,SS,I,ANDERSON,NECHES,ANDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","252,000"
1979,0254505,EL CAMINO BAY WSC,0,Surface Water,Pur,I,SABINE,SABINE,SABINE,SABINE,,TOLEDO BEND LAKE/RESERVOIR,TOLEDO BEND 05170,0,N,N,0.00,"58,500","56,700","115,000","140,200","216,300","400,400","489,400","424,900","396,700","201,400","67,000","56,900","2,623,400"
1979,0258200,CITY OF ELKHART,0,Ground Water,SS,I,ANDERSON,TRINITY,ANDERSON,TRINITY,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"6,032,000","4,999,000","4,359,000","3,224,000","3,097,000","3,513,000","5,584,000","5,491,000","6,468,000","6,136,000","4,665,000","5,289,000","58,857,000"
1979,0266370,EMERALD BAY WATER COMPANY,0,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"1,020,000","960,000","984,000","485,000",0,0,0,0,0,0,0,0,"3,449,000"
1979,0267275,WATER NECESSITIES INC-ENCHANTED FOREST WATER SYSTEM,0,Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"198,000","190,000","192,000","200,000","210,000","210,000","234,000","242,000","236,000","212,000","194,000","192,000","2,510,000"
1979,0286100,FIELD MHC,0,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,"489,200","375,800","325,500","305,600","589,500","468,400","480,200","395,800","529,400","421,600","518,700","532,000","5,431,700"
1979,0287300,FLAT FORK WSC,0,Ground Water,SS,I,SHELBY,SABINE,SHELBY,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"15,600,000","15,600,000"
1979,0293550,FOREST WSC,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,QUEEN CITY AQUIFER,,N/A,0,N,N,0.00,"360,500","347,500","360,400","400,400","410,400","530,800","590,500","440,200","413,500","432,900","387,400","388,600","5,063,100"
1979,0301200,FOUR PINES WSC,0,Ground Water,SS,I,ANDERSON,NECHES,ANDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,900,000","1,957,000","1,972,000","2,009,000","2,115,000","2,520,000","2,624,000","2,630,000","2,430,000","2,420,000","1,995,000","1,975,000","26,547,000"
1979,0303200,CITY OF FRANKSTON,0,Ground Water,SS,I,ANDERSON,NECHES,ANDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"4,844,200","4,048,900","4,497,300","4,389,700","4,902,200","5,965,100","5,388,800","6,606,500","6,448,000","5,183,500","4,383,500","4,467,100","61,124,800"
1979,0318800,GARY WSC,0,Ground Water,SS,I,PANOLA,SABINE,PANOLA,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"993,700","935,800","979,100","989,900","1,179,200","1,678,500","1,968,800","1,999,800","1,787,400","1,656,100","996,600","1,345,000","16,509,900"
